SERIALNO,SPORDER,WGTP,PWGTP,HINCP,NP,NOC,GRPIP,MHP,FINCP,MRGP,OCPIP,STATE,TEN,HHT,HHT2,HUPAOC,CIT,FER
2023HU1376438,2,184,122,502500,3,1,0,-1,502500,2400,9,27,1,1,01,2,1,b
2023HU1376438,3,184,93,502500,3,1,0,-1,502500,2400,9,27,1,1,01,2,1,b
2023HU1376453,1,196,196,120800,2,0,0,-1,-60000,2300,31,27,1,5,04,4,1,b
2023HU1376453,2,196,212,120800,2,0,0,-1,-60000,2300,31,27,1,5,04,4,1,b
2023HU1376517,1,71,71,251500,3,0,0,-1,251500,0,4,27,2,1,02,4,1,b
2023HU1376517,2,71,58,251500,3,0,0,-1,251500,0,4,27,2,1,02,4,1,b
2023HU1376517,3,71,42,251500,3,0,0,-1,251500,0,4,27,2,1,02,4,1,2
2023HU1376518,1,66,66,60400,2,0,0,-1,60400,0,13,27,2,3,07,4,1,b
2023HU1376518,2,66,81,60400,2,0,0,-1,60400,0,13,27,2,3,07,4,1,b
2023HU1376596,1,149,148,50000,1,0,0,-1,-60000,900,26,27,1,6,05,4,1,2
2023HU1376624,1,22,22,230680,2,0,0,-1,230680,790,11,27,1,1,02,4,1,b
2023HU1376624,2,22,58,230680,2,0,0,-1,230680,790,11,27,1,1,02,4,1,b
2023HU1376629,1,118,118,39100,1,0,0,-1,-60000,1100,39,27,1,6,05,4,1,b
2023HU1376726,1,27,27,22200,1,0,0,-1,-60000,0,9,27,2,4,09,4,1,b
2023HU1376784,1,21,20,55000,1,0,0,-1,-60000,2500,89,27,1,4,09,4,1,b
2023HU1376785,1,80,80,45000,1,0,0,-1,-60000,110,9,27,1,4,09,4,1,b
2023HU1376885,1,115,116,32700,2,0,0,-1,32700,0,4,27,2,1,02,4,1,b
2023HU1376885,2,115,110,32700,2,0,0,-1,32700,0,4,27,2,1,02,4,1,b
2023HU1376945,1,158,158,20530,1,0,101,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU1377008,1,263,262,164000,2,0,12,-1,-60000,0,0,27,3,7,04,4,1,2
2023HU1377008,2,263,222,164000,2,0,12,-1,-60000,0,0,27,3,7,04,4,1,b
2023HU1377062,1,37,37,25800,1,0,0,-1,-60000,0,22,27,2,4,09,4,1,b
2023HU1377195,1,32,32,100000,5,3,0,-1,100000,2000,34,27,1,1,01,3,1,1
2023HU1377195,2,32,28,100000,5,3,0,-1,100000,2000,34,27,1,1,01,3,1,b
2023HU1377195,3,32,28,100000,5,3,0,-1,100000,2000,34,27,1,1,01,3,1,b
2023HU1377195,4,32,19,100000,5,3,0,-1,100000,2000,34,27,1,1,01,3,1,b
2023HU1377195,5,32,28,100000,5,3,0,-1,100000,2000,34,27,1,1,01,3,1,b
2023HU1377447,1,68,67,68300,2,0,0,-1,68300,940,23,27,1,1,02,4,1,b
2023HU1377447,2,68,60,68300,2,0,0,-1,68300,940,23,27,1,1,02,4,1,b
2023HU1377836,1,34,34,50000,1,0,0,-1,-60000,0,26,27,2,4,09,4,1,b
2023HU1377884,1,118,118,248000,4,2,0,-1,248000,3900,36,27,1,1,01,1,1,2
2023HU1377884,2,118,118,248000,4,2,0,-1,248000,3900,36,27,1,1,01,1,1,b
2023HU1377884,3,118,135,248000,4,2,0,-1,248000,3900,36,27,1,1,01,1,1,b
2023HU1377884,4,118,82,248000,4,2,0,-1,248000,3900,36,27,1,1,01,1,1,b
2023HU1378082,1,483,482,236000,2,0,22,-1,236000,0,0,27,3,1,02,4,1,b
2023HU1378082,2,483,450,236000,2,0,22,-1,236000,0,0,27,3,1,02,4,1,b
2023HU1378195,1,16,16,15000,1,0,0,-1,-60000,0,59,27,2,6,05,4,1,b
2023HU1378403,1,23,23,76200,2,0,0,-1,76200,890,22,27,1,1,02,4,1,b
2023HU1378403,2,23,24,76200,2,0,0,-1,76200,890,22,27,1,1,02,4,1,b
2023HU1378480,1,18,19,199000,4,2,0,-1,199000,900,11,27,1,1,01,3,1,b
2023HU1378480,2,18,29,199000,4,2,0,-1,199000,900,11,27,1,1,01,3,4,2
2023HU1378480,3,18,68,199000,4,2,0,-1,199000,900,11,27,1,1,01,3,1,b
2023HU1378480,4,18,77,199000,4,2,0,-1,199000,900,11,27,1,1,01,3,5,b
2023HU1378519,1,18,18,99000,3,1,8,-1,69000,0,0,27,3,3,03,2,1,2
2023HU1378519,2,18,40,99000,3,1,8,-1,69000,0,0,27,3,3,03,2,1,b
2023HU1378519,3,18,30,99000,3,1,8,-1,69000,0,0,27,3,3,03,2,1,b
2023HU1378629,1,97,96,42000,2,0,0,-1,42000,700,26,27,1,3,07,4,1,b
2023HU1378629,2,97,46,42000,2,0,0,-1,42000,700,26,27,1,3,07,4,1,2
2023HU1378637,1,109,109,46000,2,0,0,-1,46000,1200,38,27,1,2,11,4,1,b
2023HU1378637,2,109,106,46000,2,0,0,-1,46000,1200,38,27,1,2,11,4,1,b
2023HU1378658,1,22,22,40700,2,0,0,-1,40700,0,0,27,4,1,02,4,1,b
2023HU1378658,2,22,28,40700,2,0,0,-1,40700,0,0,27,4,1,02,4,1,b
2023HU1378791,1,26,26,67350,2,0,0,-1,67350,500,30,27,1,1,02,4,1,b
2023HU1378791,2,26,25,67350,2,0,0,-1,67350,500,30,27,1,1,02,4,1,b
2023HU1378931,1,31,31,30000,1,0,0,-1,-60000,630,38,27,1,6,05,4,1,b
2023HU1378978,1,26,26,115000,2,0,0,-1,115000,0,5,27,2,1,02,4,1,b
2023HU1378978,2,26,21,115000,2,0,0,-1,115000,0,5,27,2,1,02,4,1,b
2023HU1379001,1,93,94,165000,2,0,0,-1,165000,0,6,27,2,1,02,4,1,b
2023HU1379001,2,93,104,165000,2,0,0,-1,165000,0,6,27,2,1,02,4,1,2
2023HU1379009,1,33,32,26870,2,0,0,-1,26870,0,18,27,2,1,02,4,1,b
2023HU1379009,2,33,34,26870,2,0,0,-1,26870,0,18,27,2,1,02,4,1,b
2023HU1379038,1,102,102,245000,2,0,0,-1,245000,2800,17,27,1,1,02,4,1,b
2023HU1379038,2,102,130,245000,2,0,0,-1,245000,2800,17,27,1,1,02,4,1,b
2023HU1379136,1,92,93,219000,4,1,0,-1,219000,1200,11,27,1,1,01,2,1,2
2023HU1379136,2,92,138,219000,4,1,0,-1,219000,1200,11,27,1,1,01,2,1,b
2023HU1379136,3,92,95,219000,4,1,0,-1,219000,1200,11,27,1,1,01,2,1,b
2023HU1379136,4,92,169,219000,4,1,0,-1,219000,1200,11,27,1,1,01,2,1,b
2023HU1379183,1,61,60,137500,3,0,16,-1,-60000,0,0,27,3,7,04,4,1,b
2023HU1379183,2,61,81,137500,3,0,16,-1,-60000,0,0,27,3,7,04,4,1,b
2023HU1379183,3,61,43,137500,3,0,16,-1,-60000,0,0,27,3,7,04,4,1,b
2023HU1379397,1,49,49,120000,3,1,0,-1,120000,1400,19,27,1,1,01,2,1,b
2023HU1379397,2,49,32,120000,3,1,0,-1,120000,1400,19,27,1,1,01,2,1,b
2023HU1379397,3,49,46,120000,3,1,0,-1,120000,1400,19,27,1,1,01,2,1,b
2023HU1379696,1,22,21,125000,2,0,0,-1,125000,600,14,27,1,1,02,4,1,b
2023HU1379696,2,22,23,125000,2,0,0,-1,125000,600,14,27,1,1,02,4,1,b
2023HU1379766,1,27,27,96000,4,0,0,-1,89000,2100,30,27,1,2,11,4,1,b
2023HU1379766,2,27,49,96000,4,0,0,-1,89000,2100,30,27,1,2,11,4,1,b
2023HU1379766,3,27,27,96000,4,0,0,-1,89000,2100,30,27,1,2,11,4,1,2
2023HU1379766,4,27,49,96000,4,0,0,-1,89000,2100,30,27,1,2,11,4,1,b
2023HU1379841,1,34,34,95000,2,0,0,-1,95000,820,13,27,1,1,02,4,1,b
2023HU1379841,2,34,28,95000,2,0,0,-1,95000,820,13,27,1,1,02,4,1,2
2023HU1380071,1,41,40,78000,4,2,0,-1,78000,0,11,27,2,1,01,2,1,b
2023HU1380071,2,41,40,78000,4,2,0,-1,78000,0,11,27,2,1,01,2,1,2
2023HU1380071,3,41,40,78000,4,2,0,-1,78000,0,11,27,2,1,01,2,1,b
2023HU1380071,4,41,30,78000,4,2,0,-1,78000,0,11,27,2,1,01,2,1,b
2023HU1380126,1,14,13,45300,2,0,0,-1,45300,0,21,27,2,1,02,4,1,b
2023HU1380126,2,14,7,45300,2,0,0,-1,45300,0,21,27,2,1,02,4,1,b
2023HU1380188,1,28,28,11240,1,0,0,-1,-60000,0,101,27,2,4,09,4,1,b
2023HU1380287,1,262,263,161000,3,0,0,-1,161000,3000,26,27,1,2,11,4,1,b
2023HU1380287,2,262,331,161000,3,0,0,-1,161000,3000,26,27,1,2,11,4,1,2
2023HU1380287,3,262,352,161000,3,0,0,-1,161000,3000,26,27,1,2,11,4,1,2
2023HU1380327,1,21,21,132000,2,0,12,-1,-60000,0,0,27,3,7,04,4,1,2
2023HU1380327,2,21,58,132000,2,0,12,-1,-60000,0,0,27,3,7,04,4,1,b
2023HU1380363,1,14,15,70500,2,0,0,-1,70500,1600,31,27,1,1,02,4,1,b
2023HU1380363,2,14,14,70500,2,0,0,-1,70500,1600,31,27,1,1,02,4,1,b
2023HU1380467,1,171,172,212000,2,0,0,-1,212000,0,6,27,2,1,02,4,1,b
2023HU1380467,2,171,214,212000,2,0,0,-1,212000,0,6,27,2,1,02,4,1,b
2023HU1380614,1,12,12,136000,5,3,0,-1,136000,990,15,27,1,1,01,3,1,1
2023HU1380614,2,12,27,136000,5,3,0,-1,136000,990,15,27,1,1,01,3,1,b
2023HU1380614,3,12,43,136000,5,3,0,-1,136000,990,15,27,1,1,01,3,1,b
2023HU1380614,4,12,41,136000,5,3,0,-1,136000,990,15,27,1,1,01,3,1,b
2023HU1380614,5,12,36,136000,5,3,0,-1,136000,990,15,27,1,1,01,3,1,b
2023HU1380708,1,16,15,46300,2,0,0,190,46300,0,12,27,2,1,02,4,1,b
2023HU1380708,2,16,22,46300,2,0,0,190,46300,0,12,27,2,1,02,4,1,b
2023HU1380842,1,151,151,106000,1,0,0,-1,-60000,0,8,27,2,4,09,4,1,b
2023HU1380861,1,63,63,20600,1,0,101,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU1380948,1,20,19,174000,6,4,0,-1,174000,1500,17,27,1,1,01,3,1,1
2023HU1380948,2,20,29,174000,6,4,0,-1,174000,1500,17,27,1,1,01,3,1,b
2023HU1380948,3,20,18,174000,6,4,0,-1,174000,1500,17,27,1,1,01,3,1,b
2023HU1380948,4,20,23,174000,6,4,0,-1,174000,1500,17,27,1,1,01,3,1,b
2023HU1380948,5,20,25,174000,6,4,0,-1,174000,1500,17,27,1,1,01,3,1,b
2023HU1380948,6,20,22,174000,6,4,0,-1,174000,1500,17,27,1,1,01,3,1,b
2023HU1381071,1,115,114,109500,2,0,0,-1,109500,0,9,27,2,1,02,4,1,b
2023HU1381071,2,115,86,109500,2,0,0,-1,109500,0,9,27,2,1,02,4,1,b
2023HU1381137,1,56,55,177900,2,0,0,3300,177900,540,11,27,1,3,07,4,1,b
2023HU1381137,2,56,54,177900,2,0,0,3300,177900,540,11,27,1,3,07,4,1,b
2023HU1381140,1,26,27,105000,2,0,0,-1,105000,670,11,27,1,2,11,4,1,b
2023HU1381140,2,26,10,105000,2,0,0,-1,105000,670,11,27,1,2,11,4,1,2
2023HU1381191,1,59,59,56800,2,0,0,-1,56800,1600,98,27,1,1,02,4,1,b
2023HU1381191,2,59,61,56800,2,0,0,-1,56800,1600,98,27,1,1,02,4,1,b
2023HU1381300,1,287,287,21000,1,0,94,-1,-60000,0,0,27,3,6,05,4,1,2
2023HU1381379,1,173,174,365000,3,1,0,-1,365000,2800,13,27,1,1,01,2,1,b
2023HU1381379,2,173,363,365000,3,1,0,-1,365000,2800,13,27,1,1,01,2,5,b
2023HU1381379,3,173,135,365000,3,1,0,-1,365000,2800,13,27,1,1,01,2,1,b
2023HU1381410,1,35,35,33600,2,0,0,-1,33600,0,29,27,2,1,02,4,1,b
2023HU1381410,2,35,31,33600,2,0,0,-1,33600,0,29,27,2,1,02,4,1,b
2023HU1381512,1,18,18,187800,2,0,0,-1,-60000,0,3,27,2,5,04,4,1,b
2023HU1381512,2,18,15,187800,2,0,0,-1,-60000,0,3,27,2,5,04,4,1,b
2023HU1381543,1,24,24,33800,1,0,0,-1,-60000,340,25,27,1,6,05,4,1,b
2023HU1381653,1,158,158,18660,1,0,33,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU1381705,1,17,16,15000,2,0,0,0,15000,0,101,27,2,3,07,4,1,b
2023HU1381705,2,17,7,15000,2,0,0,0,15000,0,101,27,2,3,07,4,1,b
2023HU1381799,1,24,24,206200,4,1,0,-1,206200,1700,11,27,1,1,01,2,1,b
2023HU1381799,2,24,15,206200,4,1,0,-1,206200,1700,11,27,1,1,01,2,1,b
2023HU1381799,3,24,22,206200,4,1,0,-1,206200,1700,11,27,1,1,01,2,1,b
2023HU1381799,4,24,15,206200,4,1,0,-1,206200,1700,11,27,1,1,01,2,1,2
2023HU1381801,1,278,277,51000,5,3,0,-1,51000,1600,47,27,1,2,10,2,1,b
2023HU1381801,2,278,97,51000,5,3,0,-1,51000,1600,47,27,1,2,10,2,1,b
2023HU1381801,3,278,97,51000,5,3,0,-1,51000,1600,47,27,1,2,10,2,1,b
2023HU1381801,4,278,93,51000,5,3,0,-1,51000,1600,47,27,1,2,10,2,1,b
2023HU1381801,5,278,191,51000,5,3,0,-1,51000,1600,47,27,1,2,10,2,4,b
2023HU1381824,1,20,20,20000,1,0,0,-1,-60000,0,30,27,2,6,05,4,1,b
2023HU1382093,1,31,30,104900,2,0,0,-1,104900,910,15,27,1,1,02,4,1,b
2023HU1382093,2,31,22,104900,2,0,0,-1,104900,910,15,27,1,1,02,4,1,b
2023HU1382119,1,169,169,130000,4,2,0,-1,130000,450,8,27,1,1,01,1,1,1
2023HU1382119,2,169,110,130000,4,2,0,-1,130000,450,8,27,1,1,01,1,1,b
2023HU1382119,3,169,139,130000,4,2,0,-1,130000,450,8,27,1,1,01,1,1,b
2023HU1382119,4,169,139,130000,4,2,0,-1,130000,450,8,27,1,1,01,1,1,b
2023HU1382129,1,115,115,88740,2,0,0,-1,88740,0,11,27,2,1,02,4,1,b
2023HU1382129,2,115,109,88740,2,0,0,-1,88740,0,11,27,2,1,02,4,1,b
2023HU1382204,1,10,10,17000,1,0,0,-1,-60000,0,0,27,4,6,05,4,1,b
2023HU1382258,1,99,98,220000,1,0,0,-1,-60000,2100,18,27,1,6,05,4,1,b
2023HU1382322,1,33,33,100000,2,0,0,-1,-60000,2200,34,27,1,7,04,4,1,2
2023HU1382322,2,33,48,100000,2,0,0,-1,-60000,2200,34,27,1,7,04,4,1,b
2023HU1382501,1,16,16,14600,2,0,0,-1,14600,0,84,27,1,1,02,4,1,b
2023HU1382501,2,16,21,14600,2,0,0,-1,14600,0,84,27,1,1,02,4,1,b
2023HU1382536,1,95,96,18000,3,0,0,-1,18000,600,49,27,1,1,02,4,1,b
2023HU1382536,2,95,86,18000,3,0,0,-1,18000,600,49,27,1,1,02,4,1,b
2023HU1382536,3,95,118,18000,3,0,0,-1,18000,600,49,27,1,1,02,4,1,b
2023HU1382545,1,14,15,185000,2,0,0,-1,185000,2100,20,27,1,1,02,4,1,b
2023HU1382545,2,14,16,185000,2,0,0,-1,185000,2100,20,27,1,1,02,4,1,b
2023HU1382554,1,103,104,155000,2,0,0,-1,155000,3500,29,27,1,1,02,4,1,2
2023HU1382554,2,103,126,155000,2,0,0,-1,155000,3500,29,27,1,1,02,4,1,b
2023HU1382574,1,121,120,554600,2,0,0,-1,554600,0,2,27,2,1,02,4,1,b
2023HU1382574,2,121,130,554600,2,0,0,-1,554600,0,2,27,2,1,02,4,1,b
2023HU1382673,1,60,60,10000,2,0,0,-1,10000,900,101,27,1,1,02,4,1,b
2023HU1382673,2,60,51,10000,2,0,0,-1,10000,900,101,27,1,1,02,4,1,b
2023HU1382703,1,184,184,201500,3,1,0,-1,201500,0,6,27,2,1,01,2,4,b
2023HU1382703,2,184,212,201500,3,1,0,-1,201500,0,6,27,2,1,01,2,4,b
2023HU1382703,3,184,223,201500,3,1,0,-1,201500,0,6,27,2,1,01,2,1,b
2023HU1382793,1,57,56,129400,1,0,0,-1,-60000,0,8,27,2,4,09,4,1,b
2023HU1382798,1,23,23,193700,2,0,0,-1,193700,0,23,27,2,1,02,4,1,b
2023HU1382798,2,23,20,193700,2,0,0,-1,193700,0,23,27,2,1,02,4,1,b
2023HU1382864,1,49,49,115900,3,0,0,-1,115900,0,10,27,2,1,02,4,1,b
2023HU1382864,2,49,47,115900,3,0,0,-1,115900,0,10,27,2,1,02,4,1,b
2023HU1382864,3,49,70,115900,3,0,0,-1,115900,0,10,27,2,1,02,4,1,b
2023HU1382916,1,18,18,142000,4,2,0,-1,142000,1400,14,27,1,1,01,3,1,b
2023HU1382916,2,18,15,142000,4,2,0,-1,142000,1400,14,27,1,1,01,3,1,2
2023HU1382916,3,18,14,142000,4,2,0,-1,142000,1400,14,27,1,1,01,3,1,b
2023HU1382916,4,18,22,142000,4,2,0,-1,142000,1400,14,27,1,1,01,3,1,b
2023HU1382965,1,42,42,205000,2,0,0,-1,205000,1800,14,27,1,1,02,4,1,b
2023HU1382965,2,42,34,205000,2,0,0,-1,205000,1800,14,27,1,1,02,4,1,b
2023HU1382979,1,46,46,18000,1,0,0,-1,-60000,0,37,27,2,4,09,4,1,b
2023HU1383054,1,71,71,25000,1,0,29,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU1383075,1,89,89,269200,6,4,0,-1,269200,0,5,27,2,1,01,3,1,b
2023HU1383075,2,89,185,269200,6,4,0,-1,269200,0,5,27,2,1,01,3,1,2
2023HU1383075,3,89,126,269200,6,4,0,-1,269200,0,5,27,2,1,01,3,1,b
2023HU1383075,4,89,128,269200,6,4,0,-1,269200,0,5,27,2,1,01,3,1,b
2023HU1383075,5,89,174,269200,6,4,0,-1,269200,0,5,27,2,1,01,3,1,b
2023HU1383075,6,89,171,269200,6,4,0,-1,269200,0,5,27,2,1,01,3,1,b
2023HU1383098,1,22,22,65400,2,0,0,-1,65400,0,17,27,2,1,02,4,1,b
2023HU1383098,2,22,15,65400,2,0,0,-1,65400,0,17,27,2,1,02,4,1,b
2023HU1383157,1,25,26,123800,2,0,0,-1,123800,5600,91,27,1,1,02,4,1,b
2023HU1383157,2,25,21,123800,2,0,0,-1,123800,5600,91,27,1,1,02,4,1,b
2023HU1383250,1,27,28,0,2,0,0,3500,0,0,0,27,2,1,02,4,1,b
2023HU1383250,2,27,43,0,2,0,0,3500,0,0,0,27,2,1,02,4,1,b
2023HU1383325,1,19,20,32920,2,0,0,-1,32920,640,42,27,1,1,02,4,1,b
2023HU1383325,2,19,25,32920,2,0,0,-1,32920,640,42,27,1,1,02,4,1,b
2023HU1383350,1,111,111,315200,3,1,0,-1,315200,2100,11,27,1,1,01,1,1,1
2023HU1383350,2,111,105,315200,3,1,0,-1,315200,2100,11,27,1,1,01,1,1,b
2023HU1383350,3,111,100,315200,3,1,0,-1,315200,2100,11,27,1,1,01,1,1,b
2023HU1383429,1,54,54,95000,2,0,0,-1,95000,0,8,27,2,1,02,4,1,b
2023HU1383429,2,54,66,95000,2,0,0,-1,95000,0,8,27,2,1,02,4,1,b
2023HU1383446,1,30,29,64100,2,0,0,-1,64100,1100,27,27,1,1,02,4,1,b
2023HU1383446,2,30,39,64100,2,0,0,-1,64100,1100,27,27,1,1,02,4,1,b
2023HU1383479,1,88,89,2170,1,0,0,-1,-60000,0,101,27,2,4,09,4,1,b
2023HU1383606,1,11,12,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,2
2023HU1383606,2,11,21,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,b
2023HU1383606,3,11,7,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,2
2023HU1383606,4,11,10,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,b
2023HU1383606,5,11,15,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,b
2023HU1383606,6,11,15,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,b
2023HU1383606,7,11,15,49000,7,5,0,-1,49000,0,13,27,2,1,01,2,1,b
2023HU1383627,1,166,166,180110,3,1,0,-1,180110,1900,15,27,1,1,01,2,1,b
2023HU1383627,2,166,130,180110,3,1,0,-1,180110,1900,15,27,1,1,01,2,5,2
2023HU1383627,3,166,358,180110,3,1,0,-1,180110,1900,15,27,1,1,01,2,1,b
2023HU1383653,1,20,20,264000,3,0,0,-1,264000,1700,13,27,1,1,02,4,1,2
2023HU1383653,2,20,18,264000,3,0,0,-1,264000,1700,13,27,1,1,02,4,1,b
2023HU1383653,3,20,89,264000,3,0,0,-1,264000,1700,13,27,1,1,02,4,1,2
2023HU1383874,1,62,63,226000,1,0,0,-1,-60000,900,6,27,1,4,09,4,1,b
2023HU1383941,1,36,35,107610,4,1,0,-1,107610,1900,26,27,1,1,01,2,1,2
2023HU1383941,2,36,33,107610,4,1,0,-1,107610,1900,26,27,1,1,01,2,1,b
2023HU1383941,3,36,57,107610,4,1,0,-1,107610,1900,26,27,1,1,01,2,1,b
2023HU1383941,4,36,21,107610,4,1,0,-1,107610,1900,26,27,1,1,01,2,1,2
2023HU1384131,1,17,16,300000,2,0,0,-1,300000,0,6,27,2,1,02,4,1,b
2023HU1384131,2,17,22,300000,2,0,0,-1,300000,0,6,27,2,1,02,4,1,b
2023HU1384169,1,89,88,88300,2,0,0,-1,88300,850,14,27,1,1,02,4,4,b
2023HU1384169,2,89,128,88300,2,0,0,-1,88300,850,14,27,1,1,02,4,1,b
2023HU1384202,1,64,65,155010,2,0,0,-1,155010,1200,15,27,1,1,02,4,1,b
2023HU1384202,2,64,38,155010,2,0,0,-1,155010,1200,15,27,1,1,02,4,1,b
2023HU1384203,1,47,48,235000,2,0,0,-1,235000,0,5,27,2,1,02,4,1,b
2023HU1384203,2,47,64,235000,2,0,0,-1,235000,0,5,27,2,1,02,4,1,b
2023HU1384252,1,44,44,126500,2,0,0,-1,126500,0,6,27,2,1,02,4,1,b
2023HU1384252,2,44,54,126500,2,0,0,-1,126500,0,6,27,2,1,02,4,1,b
2023HU1384283,1,71,71,160000,2,0,0,-1,-60000,1500,13,27,1,5,04,4,1,b
2023HU1384283,2,71,72,160000,2,0,0,-1,-60000,1500,13,27,1,5,04,4,1,2
2023HU1384359,1,152,151,356200,4,2,0,-1,356200,3700,13,27,1,1,01,2,1,2
2023HU1384359,2,152,132,356200,4,2,0,-1,356200,3700,13,27,1,1,01,2,1,b
2023HU1384359,3,152,165,356200,4,2,0,-1,356200,3700,13,27,1,1,01,2,1,b
2023HU1384359,4,152,136,356200,4,2,0,-1,356200,3700,13,27,1,1,01,2,1,b
2023HU1384384,1,24,25,45400,2,0,0,-1,45400,0,12,27,2,1,02,4,1,b
2023HU1384384,2,24,34,45400,2,0,0,-1,45400,0,12,27,2,1,02,4,1,b
2023HU1384393,1,138,137,75700,6,4,0,-1,75700,650,28,27,1,1,01,2,1,2
2023HU1384393,2,138,159,75700,6,4,0,-1,75700,650,28,27,1,1,01,2,1,b
2023HU1384393,3,138,99,75700,6,4,0,-1,75700,650,28,27,1,1,01,2,1,2
2023HU1384393,4,138,293,75700,6,4,0,-1,75700,650,28,27,1,1,01,2,1,b
2023HU1384393,5,138,293,75700,6,4,0,-1,75700,650,28,27,1,1,01,2,1,b
2023HU1384393,6,138,337,75700,6,4,0,-1,75700,650,28,27,1,1,01,2,1,b
2023HU1384401,1,22,22,69200,5,0,20,-1,34600,0,0,27,3,1,02,4,1,b
2023HU1384401,2,22,22,69200,5,0,20,-1,34600,0,0,27,3,1,02,4,1,b
2023HU1384401,3,22,14,69200,5,0,20,-1,34600,0,0,27,3,1,02,4,1,b
2023HU1384401,4,22,14,69200,5,0,20,-1,34600,0,0,27,3,1,02,4,1,b
2023HU1384401,5,22,12,69200,5,0,20,-1,34600,0,0,27,3,1,02,4,1,b
2023HU1384463,1,302,302,104000,2,0,0,-1,104000,1200,16,27,1,1,02,4,1,b
2023HU1384463,2,302,186,104000,2,0,0,-1,104000,1200,16,27,1,1,02,4,1,b
2023HU1384471,1,123,123,98000,2,0,13,-1,98000,0,0,27,3,1,02,4,1,b
2023HU1384471,2,123,95,98000,2,0,13,-1,98000,0,0,27,3,1,02,4,1,b
2023HU1384483,1,166,166,47600,1,0,0,-1,-60000,890,39,27,1,6,05,4,1,2
2023HU1384559,1,100,100,75000,1,0,0,-1,-60000,1100,39,27,1,4,09,4,1,b
2023HU1384562,1,137,137,100000,2,0,0,-1,100000,0,6,27,2,1,02,4,1,b
2023HU1384562,2,137,95,100000,2,0,0,-1,100000,0,6,27,2,1,02,4,1,b
2023HU1384576,1,213,213,168000,2,0,0,-1,168000,1300,18,27,1,1,02,4,1,b
2023HU1384576,2,213,233,168000,2,0,0,-1,168000,1300,18,27,1,1,02,4,1,b
2023HU1384611,1,166,166,131000,2,0,0,-1,131000,0,7,27,2,1,02,4,1,2
2023HU1384611,2,166,184,131000,2,0,0,-1,131000,0,7,27,2,1,02,4,1,b
2023HU1384648,1,196,196,162700,5,3,0,-1,162700,2600,22,27,1,1,01,3,4,2
2023HU1384648,2,196,253,162700,5,3,0,-1,162700,2600,22,27,1,1,01,3,1,b
2023HU1384648,3,196,133,162700,5,3,0,-1,162700,2600,22,27,1,1,01,3,1,b
2023HU1384648,4,196,81,162700,5,3,0,-1,162700,2600,22,27,1,1,01,3,1,b
2023HU1384648,5,196,81,162700,5,3,0,-1,162700,2600,22,27,1,1,01,3,1,b
2023HU1384712,1,16,16,60000,2,0,0,-1,-60000,0,32,27,2,7,08,4,1,b
2023HU1384712,2,16,16,60000,2,0,0,-1,-60000,0,32,27,2,7,08,4,1,b
2023HU1384727,1,13,12,30000,4,2,49,-1,30000,0,0,27,3,1,01,2,1,b
2023HU1384727,2,13,19,30000,4,2,49,-1,30000,0,0,27,3,1,01,2,1,b
2023HU1384727,3,13,28,30000,4,2,49,-1,30000,0,0,27,3,1,01,2,1,b
2023HU1384727,4,13,31,30000,4,2,49,-1,30000,0,0,27,3,1,01,2,1,2
2023HU1384733,1,206,206,99400,6,3,0,-1,99400,1500,21,27,1,1,01,3,1,b
2023HU1384733,2,206,156,99400,6,3,0,-1,99400,1500,21,27,1,1,01,3,1,2
2023HU1384733,3,206,155,99400,6,3,0,-1,99400,1500,21,27,1,1,01,3,1,b
2023HU1384733,4,206,154,99400,6,3,0,-1,99400,1500,21,27,1,1,01,3,1,b
2023HU1384733,5,206,218,99400,6,3,0,-1,99400,1500,21,27,1,1,01,3,1,b
2023HU1384733,6,206,152,99400,6,3,0,-1,99400,1500,21,27,1,1,01,3,1,b
2023HU1384838,1,150,150,64000,2,0,0,-1,64000,0,19,27,2,1,02,4,1,b
2023HU1384838,2,150,140,64000,2,0,0,-1,64000,0,19,27,2,1,02,4,1,b
2023HU1384905,1,54,53,105000,2,0,0,-1,-60000,1200,38,27,1,5,12,4,1,b
2023HU1384905,2,54,23,105000,2,0,0,-1,-60000,1200,38,27,1,5,12,4,1,b
2023HU1385022,1,72,73,177000,4,0,0,-1,-60000,2000,17,27,1,7,08,4,1,2
2023HU1385022,2,72,86,177000,4,0,0,-1,-60000,2000,17,27,1,7,08,4,1,b
2023HU1385022,3,72,77,177000,4,0,0,-1,-60000,2000,17,27,1,7,08,4,1,b
2023HU1385022,4,72,76,177000,4,0,0,-1,-60000,2000,17,27,1,7,08,4,4,2
2023HU1385123,1,30,30,200000,6,3,0,-1,200000,0,4,27,2,1,01,3,1,b
2023HU1385123,2,30,43,200000,6,3,0,-1,200000,0,4,27,2,1,01,3,1,2
